conceptType,conceptUri,preferredLabel,status,altLabels,description,broaderConceptUri,broaderConceptPT
Occupation,http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804,urbanist/urbanistă,released,arhitect urbanist | planificator inteligent de oraș | proiectant în domeniul urbanismului | proiectant regional | urbanişti | urbanistă | urbanist | proiectant mediu rural | inginer urbanism | proiectantă în domeniul urbanismului,"Urbaniștii creează planuri de dezvoltare pentru orașe, zone urbane, orașe și regiuni. Cercetează nevoile comunității sau ale regiunii (economice, sociale, de transport) și evaluează alți parametri, cum ar fi durabilitatea, pentru a prezenta programe solide care vizează armonizarea și eficientizarea spațiului.",http://data.europa.eu/esco/isco/C2164,Proiectanți în domeniul urbanismului și de sistematizare a traficului
Occupation,http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,informatician/informaticiană,released,informatician | cercetător  IT | cercetător în domeniul TIC | cercetătoare  IT | cercetător IT | informaticiană | cercetător TIC,"Informaticienii desfășoară activități de cercetare în domeniul informaticii și al științei informației, orientate spre o mai bună cunoaștere și înțelegere a aspectelor fundamentale ale fenomenelor TIC. Redactează rapoarte și propuneri de cercetare. De asemenea, informaticienii inventează și concep noi abordări ale tehnologiei de calcul, concep utilizări inovatoare ale tehnologiilor și studiilor existente și soluționează probleme complexe în informatică.",http://data.europa.eu/esco/isco/C2511,Analiști de sistem
Occupation,http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,cercetător  în conservarea mediului înconjurător,released,geolog | tehnician geolog | tehnolog minerale | cercetător mediu | tehnolog geologic | tehnician topografie | conservator | cercetător în ecologie și protecția mediului | cercetător în protecția mediului | inginer mediu | tehnician minerale | cercetători în conservare | biolog faună sălbatică | gardian arc | expert în impactul mediului | naturalist parc | analist infrastructură verde/natural[ | chimist în protecţia mediului | manager de proiecte prvind restaurarea ecosistemului | specialist în programe de conservare | cercetător în mediul înconjurător | specialist în relgmentările mediului înconjurător | supraveghetor mediu înconjurător | consilier ştiinţa mediului,"Cercetătorii în conservarea mediului înconjurător gestionează calitatea pădurilor, a parcurilor și a altor resurse naturale specifice. Protejează habitatul florei și faunei sălbatice, biodiversitatea, potențialul natural și alte atribute unice ale rezervațiilor și ariilor protejate. Cercetătorii în conservarea mediului înconjurător  își desfășoară activitatea pe teren.",http://data.europa.eu/esco/isco/C2133,Specialiști în domeniul protecției mediului
Occupation,http://data.europa.eu/esco/occupation/e74513c3-8ba8-462f-978c-0450522f4427,cadru didactic în învățământul superior în chimie,released,lector universitar  în domeniul chimiei | conferențiar universitar  în domeniul chimiei | preparator învățământul universitar  în domeniul chimiei | lector in domeniul chimiei | asistent universitar  în domeniul chimiei | profesor universitar de chimie | lector în științe chimice | lector în științe chimice/lector în chimie | profesor de chimie | profesor universitar  în domeniul chimiei | instructor de chimie | instructor chimie | profesor de chimie în învățământul superior | lector în chimie | instructor în chimie,"Cadrele didactice în învățământul superior în chimie sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, chimie, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a conduce practici de laborator, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din chimie, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/e9f50268-4dab-4579-90c2-2ff219eb56f1,cadru didactic în învățământul superior în inginerie,released,conferențiar universitar  în domeniul ingineriei și științelor inginerești | instructor de inginerie | profesor de științe inginerești | profesor universitar in domeniul ingineriei si stiintelor ingineresti | asistent universitar  în domeniul ingineriei și științelor inginerești | instructor de științe inginerești | profesor de inginerie | profesor in domeniul ingineriei si stiintelor ingineresti | profesor de electrotehnică | preparator învățământul universitar în domeniul ingineriei și științelor inginerești | lector în științe inginerești | profesor in domeniul ingineriei si stiintelor ingineresti în învățământul superior | profesor universitar  în domeniul ingineriei și științelor inginerești | lector în inginerie | profesor de inginerie mecanică | lector universitar  în domeniul ingineriei și științelor inginerești | lector în inginerie electrică | lector in domeniul ingineriei si stiintelor ingineresti | lector în inginerie mecanică | doctor în inginerie și științe inginerești,"Cadrele didactice în învățământul superior în inginerie sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, inginerie și științe inginerești, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a conduce practici de laborator, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din inginerie și științe inginerești, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog/biologă,released,cercetător în biologie | botanist | botanistă | biolog | entomologă | zoolog | zoologă | entomolog | ihtiologă | micolog | ihtiolog | micologă | biologă,"Biologii studiază organismele vii și viața în sens mai larg în raport cu mediul. Prin cercetare, depun eforturi pentru a explica mecanismele funcționale, interacțiunile și evoluția organismelor.",http://data.europa.eu/esco/isco/C2131,"Biologi, botaniști, zoologi și asimilați"
Occupation,http://data.europa.eu/esco/occupation/f3d8bc61-f812-4106-afd2-a356e4c11fce,cercetător în literatură,released,cercetător în științe literare | asistent de cercetare în literatură | cercetător în studii literare | cercetator în studii literare | analist de cercetare literară | savant în studii literare | analist literar | cercetator literar | cercetător literar,"Cercetătorii în literatură se ocupă de opere literare, istoria literaturii, genuri și critică literară, pentru a evalua lucrările și aspectele conexe într-un context adecvat și a produce rezultate de cercetare pe teme specifice în domeniul literaturii.",http://data.europa.eu/esco/isco/C2641,Autori și asimilați
Occupation,http://data.europa.eu/esco/occupation/f3e23761-0663-4ae0-97a2-0b2dd3fa38a1,inginer biochimist,released,inginer de dezvoltare a proceselor | bioingineră | bioinginer | bioinginer medical | cercetător în biochimie | inginer specialist în biochimie | consilier inginerie biochimică | cercetător în ingineria biochimică | inginer metabolic | inginer în biocombustibil | consilier inginer biochimist | inginer în ţesuturi | specialist inginerie biochimică | inginer de cercetare în tehnologia substanțelor organice | inginer tehnologie in biochimic | expert inginerie biochimică | inginer bioinginerie | inginer de cercetare în tehnologia compușilor macromoleculari | inginer industria alimentară | specialist tehnologie in inginerie biochimică | expert inginer biochimist | inginer de cercetare în biochimie | consilier tehnologie in inginerie biochimică | inginer specialist în tehnologia compușilor macromoleculari | consultant inginerie biochimică | consultant tehnologie in inginerie biochimică | inginer procese biochimice | inginer enzime | expert tehnologie in inginerie biochimică | inginer biochimic,"Inginerii biochimiști efectuează cercetare în domeniul științelor vieții, cu obiectivul de a face noi descoperiri. Transformă constatările respective în soluții chimice care pot îmbunătăți starea de bine a societății, de exemplu vaccinuri, reparare tisulară, îmbunătățirea culturilor și progrese ale tehnologiilor ecologice, precum combustibili mai puțin poluanți proveniți din resurse naturale.",http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,inginer chimist
Occupation,http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,metrolog/metrologă,released,inginer optică | cercetător | inginer de procese | cercetător în agricultură | tehnician de calibrare | inginer cercetător în metrologie | consultant tehnologie in inginerie de proces | tehnician calibrator electronic | specialist tehnologie in inginerie de proces | cercetător în inginerie | tehnolog metrologie | analist inginerie | inginer tehnologie in inginerie de proces | specialist inginerie optică | consilier tehnologie in inginerie de proces | tehnician de calibrare a ansamblului mașinii | specialist în ingineria proceselor | consilier în ingineria proceselor | consultant tehnologie in inginerie optică | specialist tehnologie in inginerie optică | expert în ingineria tehnologiei proceselor | inginer optic metrologie 3D | inginer bionică | inginer cercetare | inginer procesare | metrologă | consilier inginerie optică | tehnician de calibrare de laborator | consilier tehnologie in inginerie optică | inginer de dezvoltare a proceselor | metrolog | expert tehnologie in inginerie optică | inginer optic | analist de cercetare in inginerie | consultant în ingineria proceselor | consultant inginerie optică | inginer sisteme de producţie | expert inginerie optică | expert ingineria proceselor | inginer cercetător | inginer calitate industrială | tehnician în metrologie | inginer tehnologie optică | Inginer de proces,"Metrologii studiază și practică știința măsurării. Dezvoltă sisteme de cantitate, unități de măsură și metode de măsurare care trebuie utilizate în știință. Metrologii stabilesc noi metode și instrumente pentru cuantificarea și mai buna înțelegere a informațiilor.",http://data.europa.eu/esco/isco/C2112,Meteorologi
Occupation,http://data.europa.eu/esco/occupation/fbc9ab3e-18f1-4b7b-8cd5-d6374ed5e9a9,cadru didactic în învățământul superior în limbi clasice,released,lector în limbi clasice | lector în studii clasice | profesor de greacă și latină | preparator învățământul universitar  în domeniul limbilor clasice | profesor de limbi clasice în învăţământul superior | lector în limba latină | profesor de limba greacă și limba latină | lector în limba greacă și limba latină | profesor universitar  în domeniul limbilor clasice | profesor universitar de limbi clasice | asistent universitar  în domeniul limbilor clasice | lector universitar  în domeniul limbilor clasice | instructor limbi clasice | lector în limba greacă | conferențiar universitar  în domeniul limbilor clasice | profesor de limbi clasice | Instructor de greacă și latină | lector in domeniul limbilor clasice,"Cadrele didactice în învățământul superior în limbi clasice sunt profesori universitari, conferențiari sau lectori care predau studenților cu diplomă de absolvire a învățământului liceal în propriul domeniu specializat de studiu, limbi clasice, cu caracter predominant academic. Lucrează cu asistenții lor de cercetare în învățământul superior și cu preparatori în învățământul superior pentru a pregăti cursuri și examene, a nota lucrări și examene și a conduce sesiuni de examinare și feedback pentru studenți. De asemenea, efectuează cercetare academică în domeniul lor din limbi clasice, își publică constatările și colaborează cu alți colegi din universitate.",http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,cadru didactic în învățământul superior
Occupation,http://data.europa.eu/esco/occupation/ff656b3a-65a8-4b4f-b04e-9db12936519b,demograf,released,analist cercetător în demografie | analist demografie | demograf de teren | asistent de cercetare în demografie | cercetător în demografie,"Demografii studiază diverși parametri referitori la populație. Pe baza propriilor observații, dezvoltă analize statistice cu privire la evoluțiile și schimbările survenite la nivelul nașterilor, persoanelor în vârstă, căsătoriilor și divorțurilor, ocupării forței de muncă, mortalității, imigrației și altor aspecte conexe.",http://data.europa.eu/esco/isco/C2120,"Matematicieni, actuari și statisticieni"
